Store,Dept,Date,Weekly_Sales,IsHoliday_x,year,month,week,day,day_of_week,lag_1,lag_2,rolling_mean,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y,Type,Size,lag_7,lag_14,rolling_mean_7,rolling_std_7
13,68,2012-10-26,7547.23,False,2012,10,43,26,4,7104.27,40187.84,28711.292499999985,46.97,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.1930968,5.621,False,0,219622.0,11296.99,24575.8,7905.8785714285705,14798.23297546309
36,25,2012-10-26,41.02,False,2012,10,43,26,4,32.05,47892.06,12135.694999999983,74.39,3.494,463.05,1.74,50.0,478.93,795.76,222.1136566,6.228,False,0,39910.0,15.94,1605.47,22.840000000000003,37843.16864536647
22,31,2012-10-26,10462.62,False,2012,10,43,26,4,12005.5,4624.13,8402.972499999985,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,11141.65,15307.6,10867.31,3439.7251640690683
22,30,2012-10-26,8134.15,False,2012,10,43,26,4,10029.1,10390.99,7419.8974999999855,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,9294.36,35637.21,9231.884285714286,3940.640041574055
30,33,2012-10-26,1639.6,False,2012,10,43,26,4,1433.38,14693.09,7207.872499999972,70.5,3.506,150.46,1.75,0.98,273.9,367.83,223.0783366,6.17,False,2,42988.0,1385.02,5016.15,1578.7,5996.628783429341
22,29,2012-10-26,4624.13,False,2012,10,43,26,4,5629.44,6530.32,8354.544999999986,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,4947.13,11107.47,4376.251428571429,3907.2183689707936
22,28,2012-10-26,6530.32,False,2012,10,43,26,4,5361.58,2434.03,5548.609999999986,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,6839.48,18062.9,6078.971428571429,5675.938974268804
30,34,2012-10-26,742.04,False,2012,10,43,26,4,558.62,9999.77,4437.6249999999745,70.5,3.506,150.46,1.75,3.0,392.12,367.83,223.0783366,6.17,False,2,42988.0,109.0,7.94,502.45142857142855,6012.555184451827
22,27,2012-10-26,11872.74,False,2012,10,43,26,4,10114.62,1357.35,5121.939999999986,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,10922.96,11920.07,10774.162857142857,6350.730443349943
22,26,2012-10-26,2434.03,False,2012,10,43,26,4,2169.05,4823.64,6315.404999999985,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,683.57,90839.46,1371.9071428571428,6157.694590902763
30,35,2012-10-26,2208.17,False,2012,10,43,26,4,2027.33,4983.01,2825.6674999999814,70.5,3.506,150.46,1.75,1.55,1073.49,367.83,223.0783366,6.17,False,2,42988.0,2477.15,1333.02,2296.6428571428573,5288.732109201696
22,25,2012-10-26,4823.64,False,2012,10,43,26,4,6152.41,2530.51,9537.282499999985,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,2674.55,59603.9,4178.211428571429,8381.749780664191
30,32,2012-10-26,12975.36,False,2012,10,43,26,4,12569.97,86813.55,25142.189999999973,70.5,3.506,150.46,1.75,66.76,1073.49,367.83,223.0783366,6.17,False,2,42988.0,10269.74,1639.6,12902.471428571429,30671.271259769623
22,24,2012-10-26,13614.19,False,2012,10,43,26,4,18453.0,738.87,5264.7099999999855,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,14601.01,2407.25,17068.32857142857,13340.882193909463
41,47,2012-10-26,49.85,False,2012,10,43,26,4,37.82,2732.48,6503.2949999999855,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,32.67,97646.76,37.37428571428571,5476.747389831429
41,40,2012-10-26,192.59,False,2012,10,43,26,4,197.42,10027.9,8953.362499999981,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,251.44,24452.7,186.82571428571427,7687.040642394105
44,58,2012-10-26,5772.09,False,2012,10,43,26,4,5876.71,2616.5,11789.362499999985,46.97,3.755,38.65,2.61,0.98,754.69,457.74,131.1930968,5.217,False,2,39910.0,4330.95,9366.39,5294.242857142858,10885.486027692801
2,11,2012-10-26,2648.01,False,2012,10,43,26,4,2313.96,4192.44,13087.404999999984,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,2602.72,11696.34,2466.8228571428576,12236.609677716846
6,33,2012-10-26,26.97,False,2012,10,43,26,4,28.97,1459.97,1653.1899999999855,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,84.97,690.93,39.33571428571429,1191.7929000405115
39,30,2012-10-26,4259.24,False,2012,10,43,26,4,3774.0,32798.62,19235.53249999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,4136.74,7964.78,3328.5028571428566,15790.636257297687
6,32,2012-10-26,3467.47,False,2012,10,43,26,4,3543.29,2763.11,2594.6199999999853,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,4389.51,9435.59,3581.3199999999997,1197.0447272171616
6,31,2012-10-26,2941.9,False,2012,10,43,26,4,2338.11,1206.0,2172.8024999999857,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,2095.61,8775.95,2456.664285714286,1154.2231860910465
2,15,2012-10-26,2634.51,False,2012,10,43,26,4,3584.41,12614.78,14876.817499999985,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,2505.38,22928.77,2771.152857142857,26989.81083557173
6,58,2012-10-26,3634.69,False,2012,10,43,26,4,3185.82,10036.57,10555.652499999986,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,4152.51,3585.47,3470.988571428571,8082.457793557231
39,26,2012-10-26,466.49,False,2012,10,43,26,4,481.03,191.98,20497.219999999983,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,236.64,1200.92,403.65999999999997,51211.962471110586
2,12,2012-10-26,11696.34,False,2012,10,43,26,4,13327.54,7733.14,21672.597499999985,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,12805.9,2460.98,12452.761428571428,14858.438404535
6,56,2012-10-26,108.0,False,2012,10,43,26,4,45.0,10308.6,5078.547499999986,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,81.0,5625.47,70.71428571428571,8785.122663367818
2,9,2012-10-26,14112.99,False,2012,10,43,26,4,12796.64,3863.05,6315.442499999988,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,13337.34,5196.27,13092.542857142855,4492.450216817907
6,55,2012-10-26,10.82,False,2012,10,43,26,4,7.98,8314.17,4685.397499999986,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,7.98,501.44,5.05,9167.400987696394
39,22,2012-10-26,2697.35,False,2012,10,43,26,4,2922.2,14560.82,13883.592499999979,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,2868.84,1721.05,2677.587142857143,8189.945510614518
6,54,2012-10-26,1395.0,False,2012,10,43,26,4,450.0,108.0,2456.9974999999854,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,1815.0,1597.03,2085.9957142857143,4254.116298455958
41,50,2012-10-26,22.71,False,2012,10,43,26,4,33.41,12669.03,10713.387499999984,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,11.05,19284.29,22.607142857142858,10303.585937853552
2,10,2012-10-26,9291.66,False,2012,10,43,26,4,12270.31,9159.0,12011.469999999988,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,7015.59,595.0,7977.202857142857,7845.7932782452945
6,53,2012-10-26,483.51,False,2012,10,43,26,4,428.44,4697.73,7978.662499999985,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,1987.1,24720.11,1231.5142857142857,6899.856074478331
6,44,2012-10-26,11020.83,False,2012,10,43,26,4,10985.29,8308.81,12287.149999999983,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,13469.77,3467.47,11733.724285714285,9825.281946604187
39,23,2012-10-26,5252.15,False,2012,10,43,26,4,5957.89,14822.42,12169.90249999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,6886.68,5679.56,6204.875714285714,6297.260794760231
39,24,2012-10-26,4172.15,False,2012,10,43,26,4,4750.24,20235.51,11257.44499999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,4441.22,567.0,5005.04,12786.644062746524
6,50,2012-10-26,1200.49,False,2012,10,43,26,4,891.88,5865.79,2331.0324999999843,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,804.1,1146.24,987.5814285714287,3977.664643203411
22,23,2012-10-26,15000.54,False,2012,10,43,26,4,16445.37,1601.47,7738.767499999985,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False,1,119557.0,15420.45,7320.9,16211.742857142857,10337.30495459368
2,7,2012-10-26,8495.07,False,2012,10,43,26,4,8441.96,13374.34,6605.179999999989,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,8279.51,4.88,8516.674285714285,4974.298628781356
39,15,2012-10-26,8468.22,False,2012,10,43,26,4,8582.81,559.07,9062.507499999985,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,9445.38,11692.02,8403.665714285713,6021.560943641759
6,25,2012-10-26,690.93,False,2012,10,43,26,4,663.69,10971.58,11547.227499999985,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,738.86,5268.23,700.6557142857143,7304.3982492748255
6,24,2012-10-26,2037.33,False,2012,10,43,26,4,2446.7,7342.71,10132.762499999986,72.34,3.506,6827.59,53.07,2.97,319.25,1881.27,225.0686254,5.329,False,0,202505.0,2425.79,1092.87,2260.4585714285713,10490.52793007306
39,34,2012-10-26,720.8,False,2012,10,43,26,4,645.0,33158.41,25723.11749999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,272.36,2489.93,722.6228571428571,24148.600554818833
41,36,2012-10-26,39496.46,False,2012,10,43,26,4,40597.9,2040.33,10401.587499999987,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,34065.66,4928.94,39229.537142857145,14410.070327817682
6,23,2012-10-26,4845.01,False,2012,10,43,26,4,5124.93,25077.1,12385.524999999983,72.34,3.506,6827.59,53.07,2.97,319.25,1881.27,225.0686254,5.329,False,0,202505.0,4578.79,22937.37,4473.714285714285,7533.160091841398
2,20,2012-10-26,4748.81,False,2012,10,43,26,4,4792.74,2789.38,15695.719999999985,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,3567.18,62950.8,4378.955714285714,14010.366420763363
6,22,2012-10-26,2920.9,False,2012,10,43,26,4,2824.08,13256.59,6202.567499999985,72.34,3.506,6827.59,53.07,2.97,319.25,1881.27,225.0686254,5.329,False,0,202505.0,2307.85,6342.69,2151.0342857142855,4116.703754727965
39,35,2012-10-26,2469.25,False,2012,10,43,26,4,2341.55,2437.0,10112.94499999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,1691.28,20.0,2237.0985714285716,14508.520761433098
6,21,2012-10-26,15428.12,False,2012,10,43,26,4,14822.21,3459.89,14244.727499999977,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,14005.79,2211.29,14601.535714285714,11993.481894874889
2,19,2012-10-26,1223.23,False,2012,10,43,26,4,1519.04,25373.35,16449.382499999985,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,1216.67,4748.81,1451.844285714286,13617.715102888822
41,38,2012-10-26,19874.49,False,2012,10,43,26,4,19936.24,9307.8,14681.664999999983,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,21503.54,13400.65,19959.96142857143,8466.07879470548
39,43,2012-10-26,17.91,False,2012,10,43,26,4,83.79,13804.9,8030.954999999978,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,5.97,108597.09,31.62857142857143,6296.988118788739
41,26,2012-10-26,49.56,False,2012,10,43,26,4,46.61,20.0,930.2224999999863,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,57.18,40456.36,48.794285714285714,9533.036303469527
5,78,2012-10-26,19156.68,False,2012,10,43,26,4,19644.78,16779.65,28791.499999999985,71.7,3.506,1547.61,1.74,4.0,133.31,598.74,224.0378139,5.422,False,1,34875.0,23484.43,25572.59,20117.592857142856,28473.473140820708
39,52,2012-10-26,7460.95,False,2012,10,43,26,4,5804.34,43753.95,26756.72999999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,5391.09,23597.19,5578.75,20477.02795389762
2,30,2012-10-26,3405.21,False,2012,10,43,26,4,5451.01,19661.48,9347.282499999987,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,3597.59,3236.91,4309.83,7344.036560881699
5,77,2012-10-26,28871.01,False,2012,10,43,26,4,27990.84,2676.85,12674.269999999982,71.7,3.506,1547.61,1.74,56.0,133.31,598.74,224.0378139,5.422,False,1,34875.0,35974.38,4528.05,28406.374285714286,10010.034980791504
5,76,2012-10-26,82996.21,False,2012,10,43,26,4,82656.99,7770.71,32731.697499999995,71.7,3.506,1547.61,1.74,56.0,133.31,598.74,224.0378139,5.422,False,1,34875.0,106658.54,8796.57,85220.34571428572,28770.141625108725
2,31,2012-10-26,3236.91,False,2012,10,43,26,4,3207.31,117.0,920.3524999999854,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,3666.44,59287.86,3225.598571428571,1667.7449809269078
6,20,2012-10-26,7370.58,False,2012,10,43,26,4,7311.57,33898.36,14398.01999999998,72.34,3.506,6827.59,53.07,2.97,319.25,1881.27,225.0686254,5.329,False,0,202505.0,7745.66,12.0,6825.0599999999995,10742.43564400659
39,53,2012-10-26,732.46,False,2012,10,43,26,4,762.71,10885.25,20917.12749999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,3522.23,18225.17,1708.7985714285714,28701.61770906623
39,33,2012-10-26,1469.74,False,2012,10,43,26,4,1871.53,18965.73,9275.929999999978,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,1770.45,10273.49,2043.7285714285713,24121.69621160053
2,18,2012-10-26,1601.47,False,2012,10,43,26,4,2208.12,5104.31,9496.257499999985,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,1681.32,4447.63,1986.8842857142859,13451.786364154586
6,19,2012-10-26,1282.71,False,2012,10,43,26,4,1636.9,14034.4,4104.654999999985,72.34,3.506,6827.59,53.07,6.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,2093.57,6658.58,1678.4785714285713,5138.985029925007
39,39,2012-10-26,192.44,False,2012,10,43,26,4,224.0,20153.13,8838.45999999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,527.44,2794.01,269.74285714285713,6573.278082179587
41,29,2012-10-26,20.0,False,2012,10,43,26,4,5.0,3477.66,4713.574999999986,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,101.0,1393.97,46.16285714285714,9333.327920319545
2,24,2012-10-26,3295.95,False,2012,10,43,26,4,3096.51,21552.42,37566.37999999999,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,1873.1,17199.82,3009.6114285714284,44588.37322965567
6,13,2012-10-26,9263.35,False,2012,10,43,26,4,8656.37,6.97,15308.277499999982,72.34,3.506,6827.59,53.07,6.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,10745.21,5557.46,9259.49857142857,22607.650588658613
39,40,2012-10-26,5043.68,False,2012,10,43,26,4,4642.89,4767.98,3479.814999999978,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,5382.51,8087.91,4869.018571428571,2082.2836656809377
6,12,2012-10-26,14654.4,False,2012,10,43,26,4,13452.17,11397.55,6558.829999999985,72.34,3.506,6827.59,53.07,6.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,17450.64,85331.99,14580.56857142857,21673.34753016782
2,25,2012-10-26,351.49,False,2012,10,43,26,4,431.19,16327.91,21593.20999999998,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,410.51,42911.56,464.32714285714286,24537.32072393226
6,11,2012-10-26,4252.02,False,2012,10,43,26,4,4632.5,19972.18,14418.077499999985,72.34,3.506,6827.59,53.07,8.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,4815.07,5551.98,4271.301428571429,19301.3071168967
39,42,2012-10-26,3930.62,False,2012,10,43,26,4,3685.51,17.91,2059.042499999978,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,3454.02,4926.16,3424.9585714285718,6483.777484192831
6,14,2012-10-26,5488.92,False,2012,10,43,26,4,5566.86,914.84,2383.6124999999856,72.34,3.506,6827.59,53.07,6.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,8153.81,6826.07,6653.794285714285,4302.311710535814
6,10,2012-10-26,13922.22,False,2012,10,43,26,4,13344.05,8263.13,9567.924999999985,72.34,3.506,6827.59,53.07,8.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,14048.67,17583.84,12456.597142857141,6208.41613787425
39,36,2012-10-26,36641.71,False,2012,10,43,26,4,38662.73,9964.13,13388.044999999978,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,40718.43,47371.14,37710.01285714286,12950.491620908995
2,21,2012-10-26,17384.54,False,2012,10,43,26,4,12463.28,13909.82,9099.124999999982,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,11573.6,2543.68,13678.407142857142,29134.553289954783
6,29,2012-10-26,1780.2,False,2012,10,43,26,4,1772.8,10.82,823.5049999999854,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,1522.68,1350.87,1500.9185714285716,4165.98380954473
43,13,2012-10-26,678.79,False,2012,10,43,26,4,729.54,1311.16,4236.967499999985,69.17,3.506,23.68,7.24,6.0,5.94,815.05,214.7415392,8.839,False,2,41062.0,763.92,1658.31,732.4357142857142,13487.148172159059
6,28,2012-10-26,874.25,False,2012,10,43,26,4,749.72,46877.87,14360.68999999998,72.34,3.506,6827.59,53.07,100.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,1042.1,29.14,881.2057142857144,19747.60872753411
39,32,2012-10-26,7239.76,False,2012,10,43,26,4,7384.62,531.0,6786.71249999998,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,6071.74,2486.5,6898.5199999999995,5668.4767179825385
6,27,2012-10-26,1658.35,False,2012,10,43,26,4,1310.92,3467.47,2381.9224999999856,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,1469.7,25090.81,1341.7842857142857,863.8214090565485
6,26,2012-10-26,300.92,False,2012,10,43,26,4,302.93,8521.39,5847.247499999985,72.34,3.506,6827.59,53.07,66.76,319.25,1881.27,225.0686254,5.329,False,0,202505.0,114.28,3152.31,253.0171428571429,11479.582277590438
39,18,2012-10-26,2895.03,False,2012,10,43,26,4,3144.51,2844.4,2262.5549999999857,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,4165.41,132.38,3077.7600000000007,7393.977164474221
5,75,2012-10-26,41314.21,False,2012,10,43,26,4,43096.21,7825.99,70414.06499999999,71.7,3.506,1547.61,1.74,56.0,133.31,598.74,224.0378139,5.422,False,1,34875.0,45370.58,7766.34,40743.49285714286,64060.4600691244
41,22,2012-10-26,7.97,False,2012,10,43,26,4,3.97,6073.54,20178.477499999986,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,,9164.35,,22952.363315622046
39,47,2012-10-26,60.0,False,2012,10,43,26,4,20.94,192.44,1897.2024999999783,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,47.52,1493.63,46.574285714285715,7239.717513646142
6,3,2012-10-26,12634.41,False,2012,10,43,26,4,12959.79,43391.78,25956.144999999993,72.34,3.506,6827.59,53.07,153.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,17344.29,270.0,13624.638571428572,15663.593135947549
6,2,2012-10-26,6861.92,False,2012,10,43,26,4,5800.98,8562.98,21632.66749999999,72.34,3.506,6827.59,53.07,2.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,10657.84,47048.93,7199.978571428573,22973.891312830754
39,50,2012-10-26,913.76,False,2012,10,43,26,4,1045.04,6525.8,8988.024999999981,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,1035.95,49009.46,928.37,19615.11067799106
6,1,2012-10-26,19764.51,False,2012,10,43,26,4,19802.51,9.88,15380.117499999993,72.34,3.506,6827.59,53.07,4.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,24313.17,1503.97,20873.934285714284,12644.25900092678
2,29,2012-10-26,882.66,False,2012,10,43,26,4,773.48,964.83,10439.582499999984,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,768.71,3211.24,936.2957142857142,13348.234405102505
41,23,2012-10-26,30.9,False,2012,10,43,26,4,86.18,234.0,6279.197499999984,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,53.54,3493.79,64.40285714285714,23209.96222022287
6,4,2012-10-26,12047.8,False,2012,10,43,26,4,8948.04,21321.86,28183.712499999994,72.34,3.506,6827.59,53.07,100.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,9652.47,2860.29,10788.852857142858,20998.044857123776
38,44,2012-10-26,33254.91,False,2012,10,43,26,4,33050.24,25010.53,28326.317499999986,65.95,4.301,148.32,6.73,3.05,536.08,344.78,131.1930968,10.199,False,2,39690.0,34500.12,33366.6,33322.01714285715,22226.11646922866
6,30,2012-10-26,2763.11,False,2012,10,43,26,4,3415.94,1780.2,1786.0774999999855,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,3472.92,13211.75,3106.304285714286,2848.3019215393047
39,31,2012-10-26,3474.71,False,2012,10,43,26,4,4238.5,16432.01,9224.169999999987,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,3454.3,2191.29,3186.7942857142857,4561.221487352047
6,69,2012-10-26,1597.03,False,2012,10,43,26,4,1736.71,5625.47,3923.8249999999857,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,1732.3,3634.69,1866.0714285714287,2889.868081036551
2,5,2012-10-26,1435.94,False,2012,10,43,26,4,1845.04,20728.25,26874.69999999999,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,1427.34,7749.8,1875.6914285714288,27304.699167817755
6,68,2012-10-26,501.44,False,2012,10,43,26,4,536.5,7971.36,4455.549999999986,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,806.36,3923.41,523.1542857142857,3073.654235730201
41,55,2012-10-26,11.87,False,2012,10,43,26,4,65.75,18328.9,12418.804999999986,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,30.68,49.56,40.145714285714284,18506.4176788229
39,16,2012-10-26,11161.87,False,2012,10,43,26,4,8149.19,1784.96,5355.074999999986,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,15.94,11201.39,5481.605714285715,3021.3273354544162
6,67,2012-10-26,8314.17,False,2012,10,43,26,4,8946.38,1583.42,5224.279999999986,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,10168.47,7971.36,8137.421428571428,8037.137350130842
2,6,2012-10-26,7749.8,False,2012,10,43,26,4,10888.71,20710.56,17597.28999999999,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,8814.91,14618.6,9962.717142857142,15085.45257566501
6,66,2012-10-26,5625.47,False,2012,10,43,26,4,6127.78,3723.93,4420.534999999985,72.34,3.506,6827.59,53.07,0.98,319.25,1881.27,225.0686254,5.329,False,0,202505.0,6708.65,10036.57,6172.62,3963.5140674365043
2,28,2012-10-26,1104.44,False,2012,10,43,26,4,1272.44,24205.43,22921.03499999998,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,1343.76,3157.53,1112.5914285714284,15755.465909401506
11,79,2012-10-26,575.06,False,2012,10,43,26,4,384.34,2260.16,3334.017499999991,74.26,3.506,4115.64,147.27,153.0,1060.9,3936.2,226.9873637,6.034,False,0,207499.0,407.79,12899.28,514.6428571428571,13630.393862990471
41,25,2012-10-26,89.41,False,2012,10,43,26,4,71.87,18871.34,8473.584999999985,41.8,3.686,4864.3,101.34,250.6,47.24,1524.43,199.2195317,6.195,False,0,196321.0,106.03,6.88,55.325714285714284,7495.767313188443
6,5,2012-10-26,2760.42,False,2012,10,43,26,4,3064.68,8959.07,9637.264999999981,72.34,3.506,6827.59,53.07,100.0,319.25,1881.27,225.0686254,5.329,False,0,202505.0,5197.36,10082.51,4373.472857142857,6393.254749824261
39,54,2012-10-26,6975.0,False,2012,10,43,26,4,3085.0,36680.47,14771.407499999987,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228,False,0,184109.0,4900.0,6264.97,3710.714285714286,11459.262239087597
5,73,2012-10-26,97646.76,False,2012,10,43,26,4,100390.24,28427.26,36103.69749999998,71.7,3.506,1547.61,1.74,250.6,133.31,598.74,224.0378139,5.422,False,1,34875.0,103544.25,39496.46,99238.85714285714,34360.012384807356
2,32,2012-10-26,4667.42,False,2012,10,43,26,4,3877.05,5704.4,4878.474999999988,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False,0,202307.0,3713.11,9098.5,3938.9900000000002,14629.504865950057
44,71,2012-10-26,25352.32,False,2012,10,43,26,4,23236.49,44430.12,19299.717499999984,46.97,3.755,38.65,2.61,0.98,1073.49,457.74,131.1930968,5.217,False,2,39910.0,23505.91,9013.11,23376.448571428573,15913.761845651616
